sku_id,category,subcategory,unit_cost,list_price,on_hand_units,on_order_units,lead_time_days,reorder_point,date,total_forecast,avg_weekly_forecast,total_low80,total_high80,low_confidence,lead_time_weeks,stockout_risk,weeks_of_cover,target_cover_weeks,overstock_risk,sales_at_risk,excess_capital_at_risk,on_hand_value,revenue_at_stake,quadrant,recommended_action
SKU-0181,Small Appliances,Air Purifiers,3345.36,5288.35,259.7,0.0,18.0,180.9,2026-08-16,17.319140874807978,2.886523479134663,3.705230643024171,27.812973186667417,True,2.5714285714285716,0.0,89.96982074708576,4.571428571428571,1.0,0.0,824646.1740061351,868789.992,824646.1740061351,Markdown / clear,Promote or discount to free up capital.
SKU-0068,Decor,Lighting,1623.62,2942.1,535.0,0.0,7.0,317.6,2026-08-16,94.85233511192985,15.808722518654974,56.96036848690635,141.39080424661023,False,1.0,0.0,33.842076699662286,3.0,1.0,0.0,791634.6258327842,868636.7,791634.6258327842,Markdown / clear,Promote or discount to free up capital.
SKU-0089,Furnishings,Tables,8087.75,13694.46,58.0,148.8,13.0,157.7,2026-08-16,514.9633465189285,85.8272244198214,198.89697553500125,777.0465876040726,False,1.8571428571428572,0.3527986583666184,0.6757762515573691,3.857142857142857,0.0,770091.3000539321,0.0,469089.5,770091.3000539321,Healthy,No action needed; leave as is.
SKU-0167,Small Appliances,Heaters,2076.64,3653.72,382.4,0.0,20.0,281.5,2026-08-16,32.85293383644892,5.475488972741487,11.158107924181841,45.11499200782913,False,2.857142857142857,0.0,69.8385115747094,4.857142857142858,1.0,0.0,738878.4131011382,794107.1359999999,738878.4131011382,Markdown / clear,Promote or discount to free up capital.
SKU-0106,Small Appliances,Fans,2607.39,4013.93,327.5,178.0,11.0,339.1,2026-08-16,75.0722475987839,12.512041266463983,40.356989104833055,93.26746776327442,False,1.5714285714285714,0.0,26.174785794368987,3.571428571428571,1.0,0.0,737406.7561508373,853920.225,737406.7561508373,Markdown / clear,Promote or discount to free up capital.
SKU-0036,Furnishings,Tables,7305.74,14275.94,117.7,0.0,14.0,93.1,2026-08-16,28.378158253146754,4.729693042191125,9.905284320178508,38.262461110708514,False,2.0,1.0278384052816985e-64,24.88533588756388,4.0,1.0,1.3880097175258094e-59,721669.9674157704,859885.598,721669.9674157704,Markdown / clear,Promote or discount to free up capital.
SKU-0190,Furnishings,Sofas,5019.11,7826.58,159.2,82.0,20.0,160.9,2026-08-16,32.186951133786046,5.364491855631008,14.161877712472654,41.24191294630642,False,2.857142857142857,4.736569565082618e-211,29.676622555198904,4.857142857142858,1.0,5.681938056308565e-206,668263.8633720643,799042.3119999999,668263.8633720643,Markdown / clear,Promote or discount to free up capital.
SKU-0042,Small Appliances,Kitchen Appliances,2107.18,3358.64,707.0,0.0,7.0,458.3,2026-08-16,819.2396052303005,136.5399342050501,766.8160499616014,989.1934200052345,False,1.0,1.154100038558023e-58,5.177972320817559,3.0,0.27224654010219485,5.292569877804178e-53,626633.6043254077,1489776.2599999998,626633.6043254077,Healthy,No action needed; leave as is.
SKU-0147,Decor,Lighting,1287.08,2186.37,512.5,0.0,14.0,352.4,2026-08-16,48.09069815401944,8.01511635900324,22.091442619538924,67.41161848288333,False,2.0,0.0,63.94167932750192,4.0,1.0,0.0,618364.1161466164,659628.5,618364.1161466164,Markdown / clear,Promote or discount to free up capital.
SKU-0074,Furnishings,Tables,3484.35,8244.8,190.2,0.0,13.0,138.2,2026-08-16,35.290833741591,5.8818056235985,18.699235921516674,43.46079917285116,False,1.8571428571428572,2.9269567146620893e-244,32.337008764263665,3.857142857142857,1.0,2.6360424855198318e-239,583674.045076599,662723.37,583674.045076599,Markdown / clear,Promote or discount to free up capital.
SKU-0052,Furnishings,Sofas,3810.94,7539.01,0.0,379.0,20.0,262.1,2026-08-16,510.80140514532934,85.13356752422156,6.725412815333991,907.0397812170756,False,2.857142857142857,0.28770202193267846,0.0,4.857142857142858,0.0,527582.0632710919,0.0,0.0,527582.0632710919,Healthy,No action needed; leave as is.
SKU-0081,Decor,Vases,1277.59,3163.49,405.3,0.0,18.0,328.7,2026-08-16,40.1377529008688,6.689625483478133,15.185590716108523,60.92994832786966,False,2.5714285714285716,2.948642746454603e-242,60.58635135868214,4.571428571428571,1.0,1.6045929985384686e-237,478737.06187343167,517807.22699999996,478737.06187343167,Markdown / clear,Promote or discount to free up capital.
SKU-0086,Furnishings,Storage,2357.84,5164.25,198.6,0.0,16.0,190.4,2026-08-16,27.937579473021383,4.656263245503564,15.809983082949703,42.77599711275499,False,2.2857142857142856,1.5737816438287075e-184,42.652227661694816,4.285714285714286,1.0,8.649902293687036e-180,421215.3508680937,468267.02400000003,421215.3508680937,Markdown / clear,Promote or discount to free up capital.
SKU-0023,Small Appliances,Fans,2459.8,4329.67,0.0,448.7,16.0,315.4,2026-08-16,769.2179934057536,128.20299890095893,4.652271366253841,1297.1302952635817,False,2.2857142857142856,0.30847925969946755,0.0,4.285714285714286,0.0,391382.0406479242,0.0,0.0,391382.0406479242,Healthy,No action needed; leave as is.
SKU-0080,Small Appliances,Fans,1918.5,4109.04,32.0,350.8,19.0,279.3,2026-08-16,640.2438520584487,106.70730867640812,205.9928983210894,1006.1886453974961,False,2.7142857142857144,0.32862917687543414,0.2998857378836214,4.714285714285714,0.0,391107.56413266313,0.0,61392.0,391107.56413266313,Healthy,No action needed; leave as is.
SKU-0037,Furnishings,Tables,3442.15,8534.06,299.2,0.0,7.0,209.1,2026-08-16,381.1032754999645,63.51721258332742,326.3251634966251,441.48903663890144,False,1.0,4.355807002734487e-38,4.7105341659551465,3.0,0.21381677074439331,2.3611074511809368e-32,373983.96011889854,1029891.28,373983.96011889854,Healthy,No action needed; leave as is.
SKU-0069,Furnishings,Sofas,9000.11,14698.09,0.0,152.4,21.0,104.0,2026-08-16,225.4709517715308,37.5784919619218,136.86607569384492,316.3256387189029,False,3.0,0.21151210349081545,0.0,5.0,0.0,350474.7455540568,0.0,0.0,350474.7455540568,Healthy,No action needed; leave as is.
SKU-0193,Furnishings,Chairs,3810.4,8239.89,82.0,272.9,20.0,249.9,2026-08-16,546.2368867731633,91.03948112886054,351.9163656299013,702.0027990490988,False,2.857142857142857,0.1572810157023291,0.9007081211714537,4.857142857142858,0.0,337100.54033224407,0.0,312452.8,337100.54033224407,Healthy,No action needed; leave as is.
SKU-0100,Small Appliances,Heaters,1598.31,3982.58,222.3,0.0,18.0,207.1,2026-08-16,28.314662026505495,4.719110337750916,14.89062458279012,42.60339583750794,False,2.5714285714285716,4.751194181695984e-194,47.10633659520369,4.571428571428571,1.0,2.296158617909292e-189,320823.8501706027,355304.313,320823.8501706027,Markdown / clear,Promote or discount to free up capital.
SKU-0164,Furnishings,Tables,4167.94,8179.73,209.5,0.0,10.0,160.1,2026-08-16,237.554904763884,39.592484127314,184.3428053374631,283.68088059570044,False,1.4285714285714286,3.0468481478157114e-16,5.291408322001964,3.428571428571429,0.23285461167881694,1.4096279091084243e-10,307403.6644219526,873183.4299999999,307403.66442195274,Healthy,No action needed; leave as is.
SKU-0154,Decor,Lighting,815.58,2024.52,368.4,0.0,11.0,249.7,2026-08-16,46.444649019305615,7.740774836550936,15.825690945635515,67.7124950290081,False,1.5714285714285714,1.9868438649519859e-259,47.59213486748935,3.571428571428571,1.0,4.89288367881094e-255,277912.4536385921,300459.672,277912.4536385921,Markdown / clear,Promote or discount to free up capital.
SKU-0177,Decor,Rugs,1151.49,2103.16,257.9,120.0,21.0,261.4,2026-08-16,30.076594009229257,5.012765668204876,10.081784842771514,43.3314092302267,False,3.0,0.0,51.44864473434615,5.0,1.0,0.0,268108.5233035938,296969.27099999995,268108.5233035938,Markdown / clear,Promote or discount to free up capital.
SKU-0187,Decor,Vases,1618.07,2840.65,188.0,0.0,13.0,152.7,2026-08-16,34.913340720897544,5.81889012014959,15.863888891333776,48.05524508295413,False,1.8571428571428572,3.51303341761912e-142,32.30856677444305,3.857142857142857,1.0,1.0784138993897483e-137,267880.72692983114,304197.16,267880.72692983114,Markdown / clear,Promote or discount to free up capital.
SKU-0071,Furnishings,Tables,3802.2,6454.44,0.0,93.9,19.0,90.0,2026-08-16,193.4100593242396,32.235009887373266,0.06590259570748283,357.538612901638,False,2.7142857142857144,0.47278066846742123,0.0,4.714285714285714,0.0,266994.08927821787,0.0,0.0,266994.08927821787,Healthy,No action needed; leave as is.
SKU-0195,Furnishings,Chairs,5394.09,12142.74,4.0,175.5,19.0,126.9,2026-08-16,259.6982947565525,43.28304912609209,120.29936306508486,382.0021676656775,False,2.7142857142857144,0.1832364441653731,0.09241493103563957,4.714285714285714,0.0,261397.81914161544,0.0,21576.36,261397.81914161544,Healthy,No action needed; leave as is.
SKU-0182,Small Appliances,Kitchen Appliances,1610.27,3326.06,182.0,78.0,20.0,197.2,2026-08-16,29.08354236058813,4.847257060098022,12.741386286546675,46.33462278362396,False,2.857142857142857,2.0397171962641995e-163,37.54700807972408,4.857142857142858,1.0,9.395676259926664e-159,255157.2329586318,293069.14,255157.2329586318,Markdown / clear,Promote or discount to free up capital.
SKU-0153,Furnishings,Sofas,5772.38,11591.87,69.4,121.0,20.0,171.7,2026-08-16,279.6504498629205,46.608408310486745,180.3166507400369,379.850539261288,False,2.857142857142857,0.14334182022294817,1.4890017169795782,4.857142857142858,0.0,221270.0554027327,0.0,400603.172,221270.0554027327,Healthy,No action needed; leave as is.
SKU-0028,Furnishings,Tables,3018.53,4903.02,83.7,0.0,15.0,69.1,2026-08-16,15.5605627947722,2.593427132462033,1.8670879550128447,27.028998480332007,False,2.142857142857143,8.848681196919308e-41,32.273896942128694,4.142857142857142,1.0,2.4110681297278258e-36,220219.27664823315,252650.96100000004,220219.27664823315,Markdown / clear,Promote or discount to free up capital.
SKU-0131,Furnishings,Storage,2428.66,5727.87,84.2,0.0,18.0,78.0,2026-08-16,12.94281888368746,2.1571364806145765,4.228660690764561,21.450879134555446,False,2.5714285714285716,8.256886956984428e-72,39.03322796525656,4.571428571428571,1.0,2.6233822759831495e-67,180543.68132567132,204493.172,180543.68132567132,Markdown / clear,Promote or discount to free up capital.
SKU-0146,Furnishings,Sofas,3174.1,5436.36,0.0,112.2,16.0,78.2,2026-08-16,226.4174085352583,37.73623475587638,19.823444613139717,359.8626874899268,False,2.2857142857142856,0.3756702377994323,0.0,4.285714285714286,0.0,176155.21536657173,0.0,0.0,176155.21536657173,Healthy,No action needed; leave as is.
SKU-0039,Furnishings,Sofas,4735.03,8827.08,225.3,0.0,10.0,181.1,2026-08-16,330.30690539740857,55.05115089956809,261.3435644315356,404.2568147673511,False,1.4285714285714286,3.512138937953611e-08,4.0925574909600595,3.428571428571429,0.08299825779857883,0.024381314319742692,173080.483992062,1066802.259,173080.50837337633,Healthy,No action needed; leave as is.
SKU-0128,Furnishings,Chairs,3453.48,5704.56,63.0,70.0,8.0,71.5,2026-08-16,25.22946003924934,4.2049100065415566,6.581066702039138,43.29160688869962,False,1.1428571428571428,8.982439334862904e-94,14.982484738553556,3.142857142857143,1.0,2.4624368266610604e-89,171930.01179905643,217569.24,171930.01179905643,Markdown / clear,Promote or discount to free up capital.
SKU-0112,Furnishings,Sofas,2282.33,3871.04,0.0,276.3,16.0,199.1,2026-08-16,453.99709338146204,75.66618223024368,44.46567862187216,682.9920207077869,False,2.2857142857142856,0.25074053009753094,0.0,4.285714285714286,0.0,167871.11046785483,0.0,0.0,167871.11046785483,Healthy,No action needed; leave as is.
SKU-0178,Small Appliances,Fans,1655.24,2553.9,112.9,0.0,8.0,91.7,2026-08-16,27.821935436501736,4.636989239416956,14.885027318840397,38.79658172048437,False,1.1428571428571428,3.242055875765775e-154,24.347695060468972,3.142857142857143,1.0,4.3878565267747276e-150,162754.13006994923,186876.59600000002,162754.13006994923,Markdown / clear,Promote or discount to free up capital.
SKU-0031,Small Appliances,Kitchen Appliances,745.28,1435.05,231.4,0.0,12.0,163.5,2026-08-16,34.38769993611234,5.73128332268539,15.595605976721899,45.95317399313384,False,1.7142857142857142,1.1181306474360561e-268,40.37490156595114,3.7142857142857144,1.0,1.5765025174169059e-264,156592.55175671354,172457.792,156592.55175671354,Markdown / clear,Promote or discount to free up capital.
SKU-0101,Small Appliances,Heaters,1658.79,2747.68,330.7,211.0,16.0,400.2,2026-08-16,345.961437346526,57.66023955775433,220.0611850105421,442.1855072784903,False,2.2857142857142856,9.037635561972575e-15,5.7353212982884045,4.285714285714286,0.18120087657176487,3.272799214526011e-09,138649.4439599687,548561.853,138649.44395997195,Healthy,No action needed; leave as is.
SKU-0075,Furnishings,Chairs,3427.42,6227.58,0.0,22.0,17.0,35.8,2026-08-16,84.02053693847257,14.003422823078763,5.3720358158906025,174.0210086965504,False,2.4285714285714284,0.6128930141286573,0.0,4.428571428571429,0.0,129804.29716878578,0.0,0.0,129804.29716878578,Reorder now,Raise a replenishment order before stock runs out.
SKU-0085,Furnishings,Chairs,5536.68,9943.32,176.2,0.0,14.0,164.0,2026-08-16,232.67194007650588,38.778656679417644,169.42033692415302,302.6862196452,False,2.0,0.000507812026936569,4.543736557370766,4.0,0.0679670696713458,391.61304947619925,116742.96454480762,975563.016,117134.57759428382,Healthy,No action needed; leave as is.
SKU-0105,Small Appliances,Heaters,2196.52,4619.85,196.1,0.0,14.0,166.0,2026-08-16,214.60263713317937,35.76710618886323,107.36249349370054,280.03465230080707,False,2.0,0.0006806707414810781,5.482691246099733,4.0,0.18533640576246657,224.94624997069633,116484.91565615253,430737.572,116709.86190612323,Healthy,No action needed; leave as is.
SKU-0046,Small Appliances,Air Purifiers,1630.56,3429.37,409.7,655.0,13.0,709.8,2026-08-16,1761.4648607792706,293.5774767965451,694.9551094423192,2249.9758071032484,False,1.8571428571428572,0.06188769313497007,1.3955430248619858,3.857142857142857,0.0,115714.2073718394,0.0,668040.4319999999,115714.2073718394,Healthy,No action needed; leave as is.
SKU-0111,Decor,Rugs,1285.03,1984.04,15.0,478.5,19.0,342.7,2026-08-16,746.4452281791753,124.40753802986255,408.2045739854591,1012.789318831313,False,2.7142857142857144,0.16299893447804703,0.12057147209519915,4.714285714285714,0.0,109203.72325641633,0.0,19275.45,109203.72325641633,Healthy,No action needed; leave as is.
SKU-0198,Small Appliances,Air Purifiers,959.92,1888.13,122.5,0.0,11.0,110.0,2026-08-16,21.78176518285594,3.6302941971426566,10.135384982222988,29.009084753243485,False,1.5714285714285714,3.2373554097989055e-211,33.74382167054606,3.571428571428571,1.0,3.487054538293507e-207,105144.5142652815,117590.2,105144.5142652815,Markdown / clear,Promote or discount to free up capital.
SKU-0186,Decor,Wall Art,1212.66,2159.05,87.8,0.0,19.0,68.1,2026-08-16,14.169928942464791,2.3616548237441317,2.064441727986107,26.103656942011042,False,2.7142857142857144,2.1734932956977357e-38,37.177321222922494,4.714285714285714,1.0,3.0081049745841834e-34,92970.37897535265,106471.54800000001,92970.37897535265,Markdown / clear,Promote or discount to free up capital.
SKU-0027,Decor,Lighting,915.82,1844.9,104.0,0.0,20.0,83.4,2026-08-16,13.470177637327808,2.2450296062213013,2.5666710255661838,19.90656901465478,False,2.857142857142857,2.4568944549923204e-97,46.32455612692188,4.857142857142858,1.0,2.9074573939946957e-93,85258.78536071912,95245.28,85258.78536071912,Markdown / clear,Promote or discount to free up capital.
SKU-0130,Decor,Lighting,802.5,1727.41,115.8,0.0,8.0,83.3,2026-08-16,25.067931824982598,4.1779886374971,10.834395414700287,39.57979872762272,False,1.1428571428571428,3.2400573683094727e-114,27.7166861969668,3.142857142857143,1.0,2.672436106769995e-110,82392.01580071267,92929.5,82392.01580071267,Markdown / clear,Promote or discount to free up capital.
SKU-0191,Small Appliances,Fans,1277.52,2938.17,66.0,66.6,21.0,112.8,2026-08-16,188.9493414978623,31.491556916310383,67.99080371670122,320.2003980058095,False,3.0,0.2918594094657412,2.095799841697147,5.0,0.0,81015.10636735085,0.0,84316.31999999999,81015.10636735085,Healthy,No action needed; leave as is.
SKU-0073,Small Appliances,Heaters,1771.02,4035.31,51.4,0.0,10.0,34.8,2026-08-16,10.592539444357834,1.7654232407263057,1.2466768051513593,22.70179314516241,False,1.4285714285714286,2.641755645420494e-33,29.11483139808091,3.428571428571429,1.0,2.688563803234155e-29,80310.65702471622,91030.428,80310.65702471622,Markdown / clear,Promote or discount to free up capital.
SKU-0038,Decor,rugs,1994.93,4065.21,48.0,99.1,12.0,90.5,2026-08-16,300.1886324481791,50.03143874136318,107.65949268769751,487.2847304222732,False,1.7142857142857142,0.21925123703847316,0.9593967554708015,3.7142857142857144,0.0,76445.37855293999,0.0,95756.64,76445.37855293999,Healthy,No action needed; leave as is.
SKU-0021,Small Appliances,Fans,2861.58,5355.76,0.0,65.0,16.0,47.0,2026-08-16,125.36847056195522,20.894745093659203,57.709511861614146,187.42045129500943,False,2.2857142857142856,0.2904814024100947,0.0,4.285714285714286,0.0,74301.65030868909,0.0,0.0,74301.65030868909,Healthy,No action needed; leave as is.
SKU-0040,Decor,vases,783.19,1363.21,107.1,0.0,17.0,100.3,2026-08-16,19.099572079252567,3.1832620132087612,5.27156136442658,32.60013306528887,False,2.4285714285714284,6.8029828666007924e-49,33.64473284184423,4.428571428571429,1.0,7.169442872073766e-45,72838.78210573227,83879.649,72838.78210573227,Markdown / clear,Promote or discount to free up capital.
SKU-0138,Decor,Vases,831.88,1561.05,83.3,108.0,17.0,176.9,2026-08-16,383.7091813569943,63.951530226165715,228.4646623967343,504.19025954900354,False,2.4285714285714284,0.2994898238296406,1.3025489727205601,4.428571428571429,0.0,72610.71378846937,0.0,69295.60399999999,72610.71378846937,Healthy,No action needed; leave as is.
SKU-0180,Small Appliances,Fans,1421.65,2324.82,118.4,0.0,13.0,104.3,2026-08-16,246.91022180381822,41.1517036339697,12.889732033565211,770.3561578177805,False,1.8571428571428572,0.3992420265602878,2.877159134239676,3.857142857142857,0.0,70934.69668591447,0.0,168323.36000000002,70934.69668591447,Healthy,No action needed; leave as is.
SKU-0094,Decor,Rugs,2043.35,3226.98,0.0,92.3,20.0,66.3,2026-08-16,143.82635853058184,23.971059755096974,42.60415448650677,228.4393671092817,False,2.857142857142857,0.3170608010765842,0.0,4.857142857142858,0.0,70074.17872543562,0.0,0.0,70074.17872543562,Healthy,No action needed; leave as is.
SKU-0012,Small Appliances,Air Purifiers,3796.02,6086.48,0.0,0.0,10.0,22.8,2026-08-16,65.52827282382597,10.921378803970995,3.2754968661746195,156.134516066333,False,1.4285714285714286,0.7040764775970618,0.0,3.428571428571429,0.0,66859.86036439535,0.0,0.0,66859.86036439535,Reorder now,Raise a replenishment order before stock runs out.
SKU-0123,Furnishings,Chairs,2935.64,4548.14,79.0,262.3,20.0,251.9,2026-08-16,413.1083898908471,68.85139831514118,215.27710105156862,587.3744735977593,False,2.857142857142857,0.07447158749163978,1.1473986285421167,4.857142857142858,0.0,66629.89927995995,0.0,231915.56,66629.89927995995,Healthy,No action needed; leave as is.
SKU-0158,Decor,Lighting,1044.25,1645.83,52.1,128.0,14.0,160.6,2026-08-16,426.5639056294774,71.09398427157957,286.46630621962015,566.9589871636663,False,2.0,0.2742312983757688,0.7328327499690775,4.0,0.0,64174.84725313918,0.0,54405.425,64174.84725313918,Healthy,No action needed; leave as is.
SKU-0136,Furnishings,Chairs,5573.96,9863.14,4.0,120.1,17.0,80.3,2026-08-16,146.23418460950447,24.37236410158408,23.54897648364877,236.65768437298462,False,2.4285714285714284,0.10988562605131136,0.16412031197827134,4.428571428571429,0.0,64151.17617539986,0.0,22295.84,64151.17617539986,Healthy,No action needed; leave as is.
SKU-0029,Furnishings,Chairs,4794.19,10624.93,42.0,37.2,12.0,65.2,2026-08-16,162.44071414277192,27.073452357128655,98.77944687203107,237.89002261179704,False,1.7142857142857142,0.12918454632523307,1.5513352137722867,3.7142857142857144,0.0,63703.52840014625,0.0,201355.97999999998,63703.52840014625,Healthy,No action needed; leave as is.
SKU-0019,Small Appliances,Heaters,1878.6,4427.14,43.1,22.0,19.0,44.3,2026-08-16,11.863002776977387,1.9771671294962312,1.942020543473315,22.438560739772704,False,2.7142857142857144,5.849131749149112e-29,21.798865334657666,4.714285714285714,1.0,1.3896761443438059e-24,63457.35948677665,80967.66,63457.35948677665,Markdown / clear,Promote or discount to free up capital.
SKU-0188,Furnishings,Sofas,4797.96,7813.97,38.0,31.8,14.0,51.0,2026-08-16,124.80573355938346,20.800955593230576,44.427119335718245,189.78242283021893,False,2.0,0.1945487211149251,1.8268391483113713,4.0,0.0,63243.13678733233,0.0,182322.48,63243.13678733233,Healthy,No action needed; leave as is.
SKU-0064,Small Appliances,Heaters,465.3,1133.79,148.1,66.0,18.0,155.0,2026-08-16,20.08449790740411,3.347416317900685,7.846958853679115,39.38511132436303,False,2.5714285714285716,7.41024961870411e-144,44.24307762617354,4.571428571428571,1.0,7.231854067579313e-140,61790.68857042657,68910.93,61790.68857042657,Markdown / clear,Promote or discount to free up capital.
SKU-0079,Decor,Vases,960.41,2044.18,73.1,0.0,10.0,56.3,2026-08-16,16.438299180016507,2.739716530002751,3.831999945227822,24.81972020357416,False,1.4285714285714286,1.7650975938370212e-67,26.681592493047663,3.428571428571429,1.0,1.4121975308989098e-63,61184.538476868765,70205.97099999999,61184.538476868765,Markdown / clear,Promote or discount to free up capital.
SKU-0050,Furnishings,Chairs,7376.3,11763.13,2.4,90.0,19.0,65.2,2026-08-16,131.140172730479,21.856695455079834,82.17513745564399,172.25404484162888,False,2.7142857142857144,0.08086533680107444,0.10980616923233026,4.714285714285714,0.0,56431.989077579456,0.0,17703.12,56431.989077579456,Healthy,No action needed; leave as is.
SKU-0007,Small Appliances,Heaters,1415.7,3466.1,135.9,64.0,21.0,141.2,2026-08-16,115.87519712484838,19.3125328541414,60.69732836472035,154.80648462224877,False,3.0,2.2740221831626177e-08,7.036881232844478,5.0,0.25461015410555976,0.004566634733652841,55689.86619196012,192393.63,55689.87075859486,Healthy,No action needed; leave as is.
SKU-0142,Decor,Vases,968.53,1547.77,0.0,0.0,9.0,52.8,2026-08-16,204.9755034659901,34.16258391099835,68.70875083033698,346.5593483886548,False,1.2857142857142858,0.8093016707040483,0.0,3.2857142857142856,0.0,55018.917628766685,0.0,0.0,55018.917628766685,Reorder now,Raise a replenishment order before stock runs out.
SKU-0150,Furnishings,Chairs,4131.91,8009.79,64.2,138.0,13.0,137.9,2026-08-16,405.4056852448995,67.56761420748325,291.538909482512,509.326220474381,False,1.8571428571428572,0.05230364536643793,0.950159344132795,3.857142857142857,0.0,52569.879946260764,0.0,265268.622,52569.879946260764,Healthy,No action needed; leave as is.
SKU-0108,Furnishings,Tables,3476.32,5943.32,0.0,112.1,8.0,65.8,2026-08-16,275.4264360489335,45.90440600815558,26.762536155134406,377.4146772601545,False,1.1428571428571428,0.15892969693838388,0.0,3.142857142857143,0.0,49554.2021867973,0.0,0.0,49554.2021867973,Healthy,No action needed; leave as is.
SKU-0114,Decor,Vases,772.2,1316.78,3.4,120.0,16.0,109.7,2026-08-16,268.59343991308964,44.765573318848276,153.9689184791942,402.9720899608844,False,2.2857142857142856,0.36258825612143086,0.07595122206484621,4.285714285714286,0.0,48853.203655487145,0.0,2625.48,48853.203655487145,Healthy,No action needed; leave as is.
SKU-0116,Small Appliances,Heaters,2226.38,3736.1,14.2,20.0,17.0,33.4,2026-08-16,75.62695527366355,12.604492545610592,35.57543581901196,106.2728470445548,False,2.4285714285714284,0.4189684902234938,1.1265824426184479,4.428571428571429,0.0,47915.508440143545,0.0,31614.596,47915.508440143545,Healthy,No action needed; leave as is.
SKU-0174,Small Appliances,Fans,1443.28,2450.61,121.1,499.0,11.0,379.8,2026-08-16,1254.2692599578422,209.04487665964038,844.4661830465684,1775.3228991091694,False,1.5714285714285714,0.058326541655802894,0.5793014492154754,3.571428571428571,0.0,46954.21685145968,0.0,174781.20799999998,46954.21685145968,Healthy,No action needed; leave as is.
